latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,bezeichnung,betreiber,nur_ausstieg,nur_einstieg,nur_ersatzverkehr,plattform,richtungsinformation,verkehrsmittel,verkehrsmittelklasse,linien,automat,tarifzone,fahrplan
53.748222665157165,12.493006089658362,c8d7cb68-13ef-11e5-a2a5-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,Krakower Str.,104,25,,,Abzweig,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 242, 250",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gro%C3%9F+Wokern&fa=&fh=3099
53.747982717761914,12.108725037577996,e8ce8a60-13ef-11e5-ae0e-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gutow,130725255044,Ganschow,,,,,,,Ganschow,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"260, 272",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Ganschow&fa=&fh=3049
53.747321908540989,11.928780658978624,e56a75e6-13ef-11e5-ab35-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Warnow,130725252114,Lübzin,,Schloßstr.,102,30,,,Lübzin,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"285, 286",,17,http://www.rebus.de/index.php?p=haltestellen2.php&fo=L%C3%BCbzin&fa=&fh=3425
53.744136799302865,12.137041812181794,e8d8928a-13ef-11e5-aeab-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gutow,130725255044,Badendiek,,,,,,,Kreuzung,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"252, 260",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Badendiek&fa=&fh=3050
53.743194712071094,12.544279691565952,cded3d18-13ef-11e5-a484-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Hohen Demzin,130725258045,Groß Köthel,,Groß Köthel,301,4,,,Groß Köthel,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"231, 232",,17,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gro%C3%9F+K%C3%B6thel&fa=&fh=4102
53.742964285631153,12.487858269679927,e8d77d64-13ef-11e5-ae98-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,,,,,,Ausbau,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 250",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gro%C3%9F+Wokern&fa=&fh=4111
53.74252609058474,12.148761088047406,cdc030de-13ef-11e5-a470-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gutow,130725255044,Badendiek,,Am Rosenbarg,304,3,,,Badendiek,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,252,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Badendiek&fa=&fh=3467
53.742061858685801,12.401944139332112,d56183ce-13ef-11e5-a68e-0050569b7e95,Landkreis Rostock,13072,Amt Krakow am See,130725256,Lalendorf,130725256063,Vogelsang,,Straße der Jugend,1401,27,a,,Vogelsang,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"242, 243",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Vogelsang&fa=V&fh=3108
53.74167688175276,12.556139928128406,e8d5b4de-13ef-11e5-ae7a-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Hohen Demzin,130725258045,Grambzow,,,,,,,Abzweig,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"231, 232",,17,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Grambzow&fa=&fh=4060
53.74141138310668,12.378916680241652,e8cb4620-13ef-11e5-addb-0050569b7e95,Landkreis Rostock,13072,Amt Krakow am See,130725256,Lalendorf,130725256063,Lalendorf,,,,,,,Ausbau,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,242,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Lalendorf&fa=&fh=3138
