geometrie_wkt,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
"MULTILINESTRING ((12.164355061141521 54.126109905091404,12.164516514483495 54.126159556908839,12.164618205557479 54.126220882226136,12.164701694047123 54.126305685873426,12.164729696179261 54.126398652832293,12.164750312941019 54.12844635791437,12.164347145912346 54.129720766345478,12.163961251794682 54.130901605241974,12.163945431842803 54.130953925372253,12.163730837541397 54.131001394028885,12.163663845237465 54.13103760890084,12.163642046662659 54.131077985725227,12.163659763237728 54.131122532248035,12.163718309160357 54.131152465903064,12.163797193943385 54.13115586312334,12.163868780361486 54.131132581778154,12.16390205559795 54.131090481943644,12.163945431842803 54.130953925372253))",3039248e-3ef5-11e5-a226-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Koppelsollstr.,10430
"MULTILINESTRING ((12.111717160512621 54.117152627760461,12.112500890863545 54.116994642156897,12.112846601987602 54.116922789690406,12.11290975920809 54.116906465740087,12.112959036405311 54.116888896743212,12.112998846167251 54.11686909011042,12.112487745945829 54.11596063242078,12.112484905232336 54.115936462663853,12.112499463385832 54.115908772091224,12.112535096415863 54.115884117058471,12.11259054403703 54.115862948027342))",303717d4-3ef5-11e5-a120-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Gerstenweg,11500
"MULTILINESTRING ((12.113322387655222 54.115422934160982,12.113150858030933 54.115387421046265,12.112952781041583 54.115423730971557,12.112891070474662 54.115321707606149,12.113220632875432 54.115254452062139,12.113322387655222 54.115422934160982,12.113433635908995 54.115602999196042,12.113438871728446 54.115626357931752,12.113427705046435 54.115648474085837,12.113369253351108 54.11572419152003,12.113332285924901 54.115721889975489,12.113289285019588 54.115727501804272,12.11259054403703 54.115862948027342,12.112499448850821 54.115856832868765,12.112436443190047 54.115835415152063,12.112361982750866 54.115823083986292,12.11231013307772 54.115821964207001,12.111406901880908 54.116004591158614,12.110634269845139 54.116156089529234))",30378dd6-3ef5-11e5-a15c-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Haferweg,11530
"MULTILINESTRING ((12.138900000790912 54.119851670783383,12.139289351898796 54.120008655907696,12.139586766116942 54.120137440467467,12.139710022418669 54.120174140137514,12.140003650950559 54.120227086022339,12.140200659044657 54.120248063687363,12.140397409638362 54.120230131848757,12.140560435329885 54.120163175394254,12.141055440528824 54.119777095794483,12.141086497425556 54.119746327185801,12.141091182788852 54.119714331446197,12.141071885342882 54.119604365129739))",303c9eb6-3ef5-11e5-a3de-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Von-Moltke-Str.,11580
"MULTILINESTRING ((12.10725602483263 54.112546405087343,12.107413848670525 54.112605122809086,12.107584772193322 54.11270516435583,12.107715873253051 54.112819259522766,12.107921617131996 54.113018115752645,12.108593456909754 54.113654261419477,12.109759370021239 54.114749229549275,12.109883198515353 54.114875190512748,12.110634269845139 54.116156089529234,12.111279094688555 54.117268683801548,12.111293246600869 54.117371380976273,12.111265749320948 54.117467017706133,12.111177849392011 54.117571875994642))",303695b6-3ef5-11e5-a0e1-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Fedor-Schuchardt-Str.,11690
"MULTILINESTRING ((12.104458153645735 54.117256017442045,12.104804261152045 54.117184906621496,12.105230703692422 54.117105008133898,12.105331001156312 54.117107795909106,12.105401186131378 54.117125436921192,12.105461561258887 54.117154858182317,12.105501804750412 54.117204964921363,12.106182010199342 54.118239286968141,12.105279258754129 54.118443433861998,12.104727397076664 54.118570708194319,12.104536887234417 54.118615085075596,12.104476718403069 54.11861810271823,12.104411480965634 54.118612228566967,12.104336106614049 54.118588660706251,12.104275693194376 54.118544501843829,12.103681539272689 54.1177519987355,12.103540350509595 54.117489728416928,12.103545315723874 54.117457284598636,12.103595332037262 54.117430732778708,12.103650535099014 54.117410017385886,12.104458153645735 54.117256017442045),(12.106182010199342 54.118239286968141,12.106524488066501 54.118718388582003))",303897bc-3ef5-11e5-a1df-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Kapitänsring,13170
"MULTILINESTRING ((12.107542782018088 54.114366988431613,12.107645458014415 54.114316574860162,12.108495281364654 54.114026102029328))",303aef44-3ef5-11e5-a30a-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Rahenweg,13220
"MULTILINESTRING ((12.105559993322508 54.116423668879911,12.106088771409386 54.116358594323628,12.106457586230672 54.116291682144471,12.106872431007094 54.116170632084476,12.107144587287676 54.116044765413854,12.107358051719251 54.115906729507287,12.107499694851512 54.115801196959133,12.10765916267489 54.115613246429184,12.107780230989396 54.115406189844244,12.107842717500235 54.115228839537529,12.107859098378844 54.1150761522454,12.107845647899737 54.114899948293882,12.107786956875318 54.114741127903805,12.107668986905008 54.11453680137334,12.107542782018088 54.114366988431613,12.10738794362425 54.114197111050501,12.107148015987297 54.113999812015557,12.106887724908214 54.113829398815973,12.106509435891541 54.113636265039496,12.106002363247317 54.113443962473298),(12.103277565347916 54.116268483914368,12.103526579334178 54.116317513350715,12.10383161818212 54.116372155137576,12.104063178036256 54.116402507590465,12.104399186538528 54.116431510979396,12.104650878706114 54.116441087114332,12.105065915754905 54.116443241529531,12.10550613245538 54.116425603182662,12.105559993322508 54.116423668879911))",30350764-3ef5-11e5-a010-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Ankerring,13240
"MULTILINESTRING ((12.10356321552254 54.114568082119632,12.103707144013635 54.114415914558734,12.104319837558407 54.114623052046923,12.104131253802137 54.114824861862282,12.103922745197274 54.115029833694315,12.10331990856141 54.114831402180883,12.103493810252541 54.114658810858558),(12.104131253802137 54.114824861862282,12.104523063352367 54.114977104905115))",303d4ce4-3ef5-11e5-a432-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Zum Sonnendeck,13300
"MULTILINESTRING ((12.15783542104888 54.126115845796136,12.157706784853978 54.126166515835003,12.157660151516081 54.126246911920411,12.157352371701926 54.127138368042374,12.157283768479953 54.127348730466423,12.157263286602934 54.127504664587967,12.157245692904802 54.127690248776361,12.157245799085354 54.12845127415352,12.157258772705109 54.129844268825501,12.157256630873563 54.13097785683285,12.15726507328146 54.131807344284432,12.157270309669567 54.131957044338712,12.157267020944564 54.132021658033345,12.157221373033424 54.132064311345133,12.157122239847382 54.132079537285712,12.157042019816778 54.132057087096833,12.157008792905971 54.132013907745886,12.15701617502455 54.131963756191588,12.157056433328545 54.131930814878459,12.15726507328146 54.131807344284432))",3036719e-3ef5-11e5-a0ce-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Erlensumpfstr.,10420
"MULTILINESTRING ((12.107392367572777 54.11224902554644,12.107878905209317 54.112114249140234,12.108371365481256 54.111978476965263,12.108941298567068 54.111805610197919,12.111017931107776 54.111264010957093,12.111691292863942 54.111098673794544,12.11211079443745 54.110998718404232))",303a2014-3ef5-11e5-a2a2-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Melkweg,06960
"MULTILINESTRING ((12.122107959411137 54.132493341194937,12.122882490896245 54.131957076962195,12.12423851637066 54.131043874951537,12.124902345423786 54.130599009613611,12.125122088224819 54.130403515452343,12.125189601838686 54.130320144965459,12.125362800295344 54.130006892206765,12.125575048641819 54.129755152595905,12.126149314540658 54.129248819526907,12.126591014245824 54.1288068731427,12.127841941845867 54.127630090915602,12.128001317766209 54.127509329248589,12.128391587036544 54.127137252110238,12.12856749279675 54.126936137099314,12.12887995957003 54.126665054346816,12.129308448587912 54.126253484643705,12.129800593130511 54.125864399640776,12.130128875324351 54.125612257021615,12.131031099937921 54.125070499745561,12.131867471184318 54.124578859929301,12.132095173643402 54.124446695503281,12.132332401079031 54.124294840793965,12.13274008835482 54.124104157851001,12.133422176281076 54.123789432166824,12.134541472080661 54.123252259974741,12.134723739920894 54.123159679804751,12.134879495377993 54.12306218676315,12.134973998653066 54.122985250352507,12.135043279245872 54.122911846719013,12.135095792808764 54.122803865694429,12.13514299994014 54.122538635265954,12.13522368459383 54.122248116480066,12.135365870437496 54.121898400450668,12.135417222533356 54.121744412147386,12.135451411754708 54.121589185093299,12.135478036657162 54.121358394102948,12.135506911061 54.121275780058802,12.135608088097189 54.121041939672821,12.135811625160233 54.120666993032408,12.136035957228477 54.120325091081838,12.136055370549453 54.120281846365657,12.136078833333652 54.120242371196866,12.136304746997819 54.120037773368033,12.136690060237864 54.119737023428847,12.13727931701561 54.119230529387337,12.137392670673693 54.119135417746797,12.137488470752068 54.119035114159026,12.137562351824826 54.118906619431478,12.137612672341559 54.11871138543075,12.137624617649632 54.118623308720643,12.137642969432118 54.118526957536979,12.137774526392725 54.118215620915855,12.138101712981317 54.117780501923569,12.138397034627719 54.1174007725864,12.138543829461534 54.117273361525967,12.138854176795499 54.11708870040308,12.138959290435471 54.116946689688234,12.13928902821805 54.11671473852924))",303950c6-3ef5-11e5-a23d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Krummendorfer Str.,06310
"MULTILINESTRING ((12.104914197007366 54.111214942570292,12.105720085901963 54.111471237736957,12.106192527930224 54.111646229070132,12.106671436594315 54.111832804794901,12.107350906730298 54.112019739003316))",3039f954-3ef5-11e5-a28f-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Maritimstr.,13580
"MULTILINESTRING ((12.16857711236665 54.122344134613279,12.168984288721996 54.122166449060309),(12.171280213209448 54.124170591247427,12.171321570896417 54.124102867639792,12.171305664590488 54.124039628686781,12.170780118012926 54.123600959079802,12.1700595662697 54.12301860676083,12.169674891400593 54.12271371475191,12.169307047443535 54.122419850635765,12.168984288721996 54.122166449060309),(12.166734804908829 54.119199075772663,12.167036765518645 54.119654338538218,12.167231678442967 54.119966871476983,12.167360186173836 54.120173730909393,12.167685016924018 54.120602900701584,12.168007258798202 54.121014191013323,12.168110226699806 54.121143446001419,12.168185229413822 54.12125207212334,12.168224206834735 54.121374856617408),(12.168984288721996 54.122166449060309,12.168345402436069 54.121643009867292,12.168282653465988 54.121569681797332,12.168241427097007 54.121483563453218,12.168224206834735 54.121374856617408),(12.168224206834735 54.121374856617408,12.168293841602214 54.121372872198442,12.168644128468289 54.121386220344689,12.169826605601134 54.121494187092424,12.170457361353508 54.121538944402722,12.17126354014893 54.121565746436076),(12.165960249572434 54.124106156428219,12.165927195146036 54.125117309004111,12.165904605914704 54.125969035012979,12.16584787853499 54.127782940698474,12.165816273910222 54.128431774527293),(12.168224206834735 54.121374856617408,12.16602621878927 54.121355803211586),(12.159956465289236 54.123784318776202,12.162768650380293 54.123930345361686,12.164448253730617 54.124025470600721,12.165960249572434 54.124106156428219),(12.16602621878927 54.121355803211586,12.166026410643129 54.121877172104583,12.166003901120058 54.122653236170073,12.165987480644219 54.12334302592042,12.165970114000665 54.123796214952002,12.165960249572434 54.124106156428219))",303a66f0-3ef5-11e5-a2c5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Neu Hinrichsdorf,07170
"MULTILINESTRING ((12.102089490399344 54.117395626369188,12.101919957915866 54.117402240019587,12.101759095084715 54.11739464818239,12.101629126805275 54.117381818147393,12.10063740704468 54.117210479436253,12.099299785840406 54.116985142914139,12.098989080225108 54.116934088720555,12.098837135159203 54.11690914261554),(12.102118361556316 54.117439723247792,12.102112673439786 54.117435145202791),(12.102146928972926 54.117462882941851,12.102131514531338 54.117453191120369,12.102118361556316 54.117439723247792),(12.102146928972926 54.117462882941851,12.102118361556316 54.117439723247792),(12.100537682504379 54.119372420044527,12.099161157883422 54.119367721342506),(12.100537682504379 54.119372420044527,12.100518968898195 54.119980429806425),(12.102972785865749 54.120846045062216,12.101495660424057 54.120841369220692),(12.103692531739863 54.119375673609106,12.10348149863696 54.119387626960034,12.101512253516933 54.119371601848336),(12.101512253516933 54.119371601848336,12.100537682504379 54.119372420044527),(12.101512253516933 54.119371601848336,12.101495645928127 54.120835438460695),(12.103702624384656 54.119375664911828,12.103912190252196 54.119331991786034,12.105662831198119 54.118913156484403,12.106524488066501 54.118718388582003,12.107600708155182 54.1184673500534,12.110733206539091 54.117731069030391,12.111010056302433 54.11766261002785,12.111177849392011 54.117571875994642),(12.102334215534949 54.117493815453464,12.102395859280323 54.11747561124551,12.102435420123649 54.117454909720117,12.102457447327847 54.11743485213384,12.102477168517547 54.117400508729439,12.102477083816522 54.117366182190551,12.102460481424879 54.117335194546058,12.102427362483644 54.117307995089504,12.102390984466547 54.117289245259478,12.102336958090724 54.117275722322944,12.102257723767133 54.11727129667085,12.102207034677066 54.11728104464202,12.102160776789312 54.11729725876701,12.102122365687915 54.117323800142572,12.102099225325837 54.117352934496473,12.102090609863364 54.117389155482279,12.102104955843576 54.117426075867691,12.102118361556316 54.117439723247792),(12.102334215534949 54.117493815453464,12.102265976627702 54.117497737457377,12.102195425614754 54.117484857522051,12.102146928972926 54.117462882941851),(12.10371553537213 54.119392817084602,12.103604703642469 54.11926576036177,12.103061903104859 54.118577178342292,12.102559897239919 54.117900330730791,12.102487984320828 54.117795974412658,12.102433215044936 54.11768612198312,12.102334215534949 54.117493815453464),(12.101530912945599 54.118799086695468,12.101512253516933 54.119371601848336))",303979b6-3ef5-11e5-a24f-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Langenort,06460
"MULTILINESTRING ((12.119939204881639 54.137065891092966,12.120069691044213 54.136929083996421,12.120205905515375 54.136722270121794,12.120353916189613 54.136492619858615,12.120476774181043 54.136337758079407,12.120600219740886 54.13616824840598,12.120721758427223 54.136081142111053,12.120881195325657 54.135963085804427,12.121275550490521 54.135774162869218,12.121610702530004 54.135668598670421,12.122023092970096 54.135563404556706,12.124749140227349 54.134837686398221,12.125348278567625 54.134726086832842,12.126119794233558 54.134609541202565,12.127382057198854 54.134309966581071,12.128290407474202 54.134044184371916,12.129213228346362 54.133687351558116,12.130106460521448 54.133276897193262,12.131008226203978 54.132776836420945,12.13225336513959 54.13208229432896,12.133931761848075 54.131097279502754,12.136278024846678 54.129732996045007,12.136687757768378 54.129539691666054,12.137089552744898 54.129351157511067,12.137798691585688 54.129034489457155,12.139077577840188 54.128461598037653,12.140052859106007 54.127934875292866,12.141978543985388 54.126823475481032,12.14325962679777 54.126082498282258,12.143930532970282 54.125686043561856,12.144415060520506 54.125397461329143,12.145108748034271 54.124991177887779,12.145933759002883 54.124510147301969,12.146486539206727 54.12419164029891,12.14779413941995 54.123431172345065,12.14819967326669 54.12322498366396,12.148927091875438 54.122886570804312,12.150580835584217 54.122168506854891,12.151612614956491 54.121715573998742,12.152804350560091 54.121194764507791,12.153587052632743 54.120814378252469,12.154168117565304 54.12049750695936,12.154455906847147 54.120331705232772,12.154801842855647 54.120129075188878,12.155244805149094 54.119828551058291,12.155858778172572 54.119379085187809,12.156609639785501 54.118901850981032,12.15788064424213 54.118164594010125,12.158284185794242 54.117925664579715,12.158977749687168 54.117522086384696,12.160315377445146 54.116745356636095,12.161705684668789 54.115936101538381,12.162079487796573 54.115748958774198,12.162395915259269 54.115600352502618,12.162732245685541 54.115477328677827,12.163101184943489 54.115370883881276,12.164208475574291 54.115142121268413,12.164484197720171 54.115070305754273,12.164722142212121 54.114983534644587,12.164928236019543 54.114881350738294,12.165048260081118 54.114801300336858,12.165167218079135 54.114707053342215,12.165281659339238 54.114587381952134,12.165365187790737 54.114465955725528,12.165425246818582 54.114279592664438,12.165441027067292 54.114092661425921,12.165416006865975 54.11392321917932,12.165337907923773 54.113601985841917,12.16527444061855 54.113312003752434,12.165220241636336 54.11303692571385,12.165209128533515 54.112875102432973,12.16513732194232 54.112707970826762,12.165016234558962 54.112550521821305,12.164878814181973 54.112409180078544,12.164733165248121 54.112291932024128),(12.116590185831736 54.138600215448363,12.117250831631727 54.138475836580163,12.117744264740679 54.1383611429236,12.118227147825044 54.138221386681082,12.118958297922987 54.137863203441583,12.119440835967387 54.137563132504468,12.119796385899852 54.137215470433816,12.119939204881639 54.137065891092966))",303abaa6-3ef5-11e5-a2ef-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Petersdorfer Str.,07600
